"","ALogP","ALogp2","AMR","apol","nA","nR","nN","nD","nC","nF","nQ","nE","nG","nH","nI","nP","nL","nK","nM","nS","nT","nY","nV","nW","naAromAtom","nAromBond","nAtom","ATSc1","ATSc2","ATSc3","ATSc4","ATSc5","ATSm1","ATSm2","ATSm3","ATSm4","ATSm5","ATSp1","ATSp2","ATSp3","ATSp4","ATSp5","BCUTw.1l","BCUTw.1h","BCUTc.1l","BCUTc.1h","BCUTp.1l","BCUTp.1h","bpol","nB","PPSA.1","PPSA.2","PPSA.3","PNSA.1","PNSA.2","PNSA.3","DPSA.1","DPSA.2","DPSA.3","FPSA.1","FPSA.2","FPSA.3","FNSA.1","FNSA.2","FNSA.3","WPSA.1","WPSA.2","WPSA.3","WNSA.1","WNSA.2","WNSA.3","RPCG","RNCG","RPCS","RNCS","THSA","TPSA","RHSA","RPSA","C1SP1","C2SP1","C1SP2","C2SP2","C3SP2","C1SP3","C2SP3","C3SP3","C4SP3","SCH.3","SCH.4","SCH.5","SCH.6","SCH.7","VCH.3","VCH.4","VCH.5","VCH.6","VCH.7","SC.3","SC.4","SC.5","SC.6","VC.3","VC.4","VC.5","VC.6","SPC.4","SPC.5","SPC.6","VPC.4","VPC.5","VPC.6","SP.0","SP.1","SP.2","SP.3","SP.4","SP.5","SP.6","SP.7","VP.0","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","VP.7","ECCEN","FMF","fragC","GRAV.1","GRAV.2","GRAV.3","GRAVH.1","GRAVH.2","GRAVH.3","GRAV.4","GRAV.5","GRAV.6","nHBAcc","nHBDon","HybRatio","MolIP","Kier1","Kier2","Kier3","khs.sLi","khs.ssBe","khs.ssssBe","khs.ssBH","khs.sssB","khs.ssssB","khs.sCH3","khs.dCH2","khs.ssCH2","khs.tCH","khs.dsCH","khs.aaCH","khs.sssCH","khs.ddC","khs.tsC","khs.dssC","khs.aasC","khs.aaaC","khs.ssssC","khs.sNH3","khs.sNH2","khs.ssNH2","khs.dNH","khs.ssNH","khs.aaNH","khs.tN","khs.sssNH","khs.dsN","khs.aaN","khs.sssN","khs.ddsN","khs.aasN","khs.ssssN","khs.sOH","khs.dO","khs.ssO","khs.aaO","khs.sF","khs.sSiH3","khs.ssSiH2","khs.sssSiH","khs.ssssSi","khs.sPH2","khs.ssPH","khs.sssP","khs.dsssP","khs.sssssP","khs.sSH","khs.dS","khs.ssS","khs.aaS","khs.dssS","khs.ddssS","khs.sCl","khs.sGeH3","khs.ssGeH2","khs.sssGeH","khs.ssssGe","khs.sAsH2","khs.ssAsH","khs.sssAs","khs.sssdAs","khs.sssssAs","khs.sSeH","khs.dSe","khs.ssSe","khs.aaSe","khs.dssSe","khs.ddssSe","khs.sBr","khs.sSnH3","khs.ssSnH2","khs.sssSnH","khs.ssssSn","khs.sI","khs.sPbH3","khs.ssPbH2","khs.sssPbH","khs.ssssPb","nAtomLC","nAtomP","LOBMAX","LOBMIN","nAtomLAC","MDEC.11","MDEC.12","MDEC.13","MDEC.14","MDEC.22","MDEC.23","MDEC.24","MDEC.33","MDEC.34","MDEC.44","MDEO.11","MDEO.12","MDEO.22","MDEN.11","MDEN.12","MDEN.13","MDEN.22","MDEN.23","MDEN.33","MLogP","MOMI.X","MOMI.Y","MOMI.Z","MOMI.XY","MOMI.XZ","MOMI.YZ","MOMI.R","PetitjeanNumber","topoShape","geomShape","nRotB","LipinskiFailures","TopoPSA","VABC","VAdjMat","Wlambda1.unity","Wlambda2.unity","Wlambda3.unity","Wnu1.unity","Wnu2.unity","Wgamma1.unity","Wgamma2.unity","Wgamma3.unity","Weta1.unity","Weta2.unity","Weta3.unity","WT.unity","WA.unity","WV.unity","WK.unity","WG.unity","WD.unity","MW","WTPT.1","WTPT.2","WTPT.3","WTPT.4","WTPT.5","WPATH","WPOL","XLogP","Zagreb"
"CC1.CC..C.C2.C1C3.CC..CC..C3C..O.O2.O.OC.O.O",-0.0594000000000001,0.00352836000000001,79.6127,39.213516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0.594340040161899,-0.26274685619532,-0.0205505387659856,-0.0786868898488798,0.155894386312558,25.6468142132457,25.6567358170605,39.7595727611317,47.8624097052029,47.7434397534174,1360.02258426916,1665.4966706132,2517.72720751401,2778.0772249102,2374.53776600769,11.9961863639353,16.0007963061562,-0.382595615702484,0.301623587357689,4.93533709072239,10.876384414904,17.908484,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,8,4,1,0,0,0,0,0,0,0.146277397880858,0.509339570267782,0,0,0,0.0516332883225049,0.120932543658588,1.833771025742,0,0.586435207503263,0,0.687246579975812,0,0.137325283345995,0,4.5885432807361,8.07269201133052,12.5394901073916,1.42376919459728,2.03564739353247,2.58440133942414,15.309036597829,9.93475940797611,9.46774478841882,8.3027631239145,7.3234916405562,5.94967886149339,4.66366640593715,3.07895565756589,11.2984364654603,6.12761607221041,4.72392492692846,3.4272971369048,2.46777019621362,1.6894507887658,1.02211125052398,0.551284142394443,309,0.666666666666667,805.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,0.133333333333333,NA,15.8790170132325,5.89387755102041,2.592,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,NA,NA,0,0.142857142857143,1.57780848017075,5.0127058390883,0,0.825481812223657,11.1073113172541,0,18.1395641892972,0,0,1.15010148027255,1.83762196904032,0.166666666666667,0,0,0,0,0,0,2.45,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,0.8,NA,1,0,96.22,NA,5.52356195605701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288.0633882,42.5932565365197,2.02825031126284,16.1254493827817,16.1254493827817,0,800,41,1.927,116
"C1CC2.C3C.CC..O.C4.C.C.CC..C34.C5.C2C..C.C.C5.O.C1.O.O.O.O",-0.9856,0.971407359999999,96.4472,50.680688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0.525751131498135,-0.0950619108307735,-0.0351549000450468,-0.181292479923727,0.0781877065772746,30.6468142132457,31.9925518627954,53.3171957027233,67.6418395426513,74.4038996390802,2228.80290625136,2876.91874680804,4701.28832322148,5566.59724869309,5206.36062396468,11.9961514292162,16.0008034734922,-0.407947400048983,0.168714077633671,5.25542117825346,12.2810762075585,19.407312,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,6,0,4,2,0,0,0,0,0.236659569661211,0.800274877111089,0,0,0,0.120421645128282,0.298287875245909,2.66922633934498,0.117851130197758,0.949459610733357,0.0785674201318386,1.20314178126387,0.0456435464587638,0.34478713903775,0.0245870435320592,6.80819130162708,13.539882095782,23.0194710853959,2.88412156445453,4.96036388915501,7.3897125617039,18.3779506985813,12.3420597056447,12.4326428459837,11.3362831681482,10.8868957448284,9.7135499246136,7.80371993503965,5.9057734890134,13.690772921625,8.53822684327352,7.32292338813927,6.02564693285704,5.03142140032572,4.06079392734085,2.79472089529485,1.91077229507671,398,0.769230769230769,1466.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,0.3,NA,18.0555555555556,5.99750104123282,2.29362880886427,0,0,0,0,0,0,0,0,3,0,0,4,2,0,0,2,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,NA,NA,0,0,0,0,0,5.44661135484571,26.503610814372,2.47687105684617,23.8267731231424,5.24148278841779,0,2.50940794994132,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,0.8,NA,0,0,115.06,NA,5.90689059560852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352.09468836,54.2310313650714,2.08580889865659,15.5200967314947,15.5200967314947,0,1290,61,-1.444,158
"COC1.CC..CC..C1OC.OC.C2.C.CNC2.O.C3.CNC4.CC.CC.C43",-0.742799999999997,0.551751839999996,110.4019,55.70386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0.678098554236738,-0.389165358543365,-0.02838586761243,0.225837557262449,-0.0895607136637877,30.8178367447167,32.9893715726497,46.7090151028968,52.3686755311772,53.9228462933948,1980.09399959534,2409.64932335111,3555.27855441467,3643.47968106862,3511.49177857762,11.85,15.9979398696634,-0.346878438901332,0.232328752569638,5.0657421735924,11.622920964649,29.89014,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,10,5,1,0,0,0,0,0,0.192450089729875,0.537863363908448,0.844340216353056,0,0,0.0802785656485108,0.170556343426289,0.220819104844447,1.55781109212511,0,0.494719153193088,0,0.670641234741485,0,0.146926625359301,0,4.57539027082074,8.44599172455436,11.5099346510993,1.68061040685275,2.54878919407635,2.91260138624609,18.9658908473214,13.1725650554462,11.3856781979474,10.5318297802667,9.41476382275307,7.33013638250729,5.17874649097742,4.0190666691059,15.3815518273694,8.55774931026437,6.19818003459709,4.8223276697894,3.56432483259946,2.33165992069504,1.37418335654394,0.876192160085148,540,0.740740740740741,1798.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,0.19047619047619,NA,20.28,8.78853434288805,3.77324263038549,0,0,0,0,0,0,3,0,1,0,0,7,0,0,0,3,5,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,NA,NA,0,0.564621617328617,3.18108963076064,5.91278687451911,0,7.42630873834065,22.389375765713,0,15.4979222978637,0,0,0,0.474957125796498,0.90856029641607,0,0,0,0.2,0,0,3.11,NA,NA,NA,NA,NA,NA,NA,0.5,1,NA,5,0,68.82,NA,5.90689059560852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,364.14230728,55.5804378741379,2.05853473607918,17.1774172783306,10.9955584530466,6.18185882528393,1726,47,1.951,146
"CC1.C.C.C2C..C1.C..O.C3.CC..C.C..C3C2.O.O.C4.C5C..C.C.C4OC.O.C..O.C6.C.C5.O.C.C.C.C6O.O..C.O.O.OC.O",-2.4111,5.81340321,163.2421,84.082618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,1.33875072913484,-0.356550143206362,-0.0128003112309935,-0.190345944873743,-0.537127473693826,55.0680974620323,54.9813796569885,89.9664833825792,122.935454100456,133.800351140956,3722.02635223519,4732.45046418886,7577.92769150731,9271.71182914109,9163.84290997471,11.9961088168065,16.0073751557218,-0.387222374118104,0.199539548280891,5.39576606686779,12.8046895599544,36.087382,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,13,11,2,3,1,0,0,0,0,0.252426486909912,1.01831225012853,0,0,0,0.112223986373919,0.321183204851454,4.62518365699707,0.166666666666667,2.22432643566473,0.192450089729875,2.03767998188228,0.074535599249993,0.559184426122831,0.0359116756396542,13.108773333283,22.2936764142082,37.7553251922426,4.45714246707593,6.20999094458694,8.54286169499813,33.0216968784807,21.0915663639539,20.7977503143645,19.7215403892507,16.8374300071718,14.8706746926201,11.4484269021737,8.63817699838601,24.1214367956103,13.5077002610318,11.2941063759901,8.77619714365359,6.32958676756599,4.73780198351334,3.12886453286518,1.9965534844064,1194,0.622222222222222,3796.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,7,0.25,NA,34.848,12.3999390336839,5.04786680541103,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,6,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,33,NA,NA,0,0.597964391948741,2.51361924877495,14.7078648984659,0.709896211202011,1.13695242381514,20.5750769082332,0.431389432044521,0,4.53017096232187,0,7.72424563961502,3.19156894913839,0.2,0,0,0,0,0,0,3.55,NA,NA,NA,NA,NA,NA,NA,0.5,1,NA,3,2,228.35,NA,6.64385618977472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,618.1373411,91.5660225587391,2.03480050130531,33.8831907513213,33.8831907513213,0,6190,106,-0.746,262
"CC1.C.C..C2C..C1.C..O.C3.CC..CC..C3C2.O.O.OC.O.O",-0.2447,0.05987809,83.4652,40.973516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0.585838511343215,-0.175558041226348,0.0012696050046239,-0.0826726657248826,-0.210452117294393,26.6468142132457,26.3246438399279,40.9851037255908,52.0842166010597,51.2973386264067,1476.47919995742,1817.46823626078,2770.50666840891,3107.53534641019,2623.76538041701,11.996177865574,16.0007977380742,-0.382401178751974,0.199828473572084,4.92020255085303,10.4074247258732,16.950484,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,9,5,1,0,0,0,0,0,0,0.137953513755244,0.516669379875885,0,0,0,0.0545005292455091,0.1373022333803,1.9397167741406,0,0.766068067049759,0,0.760131710266536,0,0.165950409214749,0,5.3542538966477,9.12286363144818,14.6639970531763,1.62282988134327,2.20750085652014,2.85364458477552,16.1792800858321,10.3622797629047,9.85482502882751,9.07673196775267,7.61753972471809,6.28674448669647,4.63482007229364,3.13037771165992,11.7984364654603,6.42349192697847,5.04057104227798,3.73493976770709,2.60532293217336,1.82169772790766,1.11890133806524,0.633939492036638,349,0.636363636363636,834.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,0.125,NA,16.84375,6.13586559532505,2.60631001371742,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,NA,NA,0,0.111111111111111,1.40566755245508,4.87870798890665,0,0.825481812223657,11.8927781441027,0,21.7934688786234,0,0,2.05186045001053,0.815956968634147,0,0,0,0,0,0,0,2.56,NA,NA,NA,NA,NA,NA,NA,0.5,1,NA,1,0,104.06,NA,5.58496250072116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300.0633882,44.4131795765954,2.01878088984524,15.6295685668764,15.6295685668764,0,912,45,0.975,122
"C1.CC2.C.C.C1Br.C..O.N.CN2",-0.1015,0.01030225,51.3901,23.465965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.261618103751522,-0.173008389701092,0.121548244841707,-0.0940554413039707,-0.0333427737054219,56.7525204294093,19.6494951709989,31.0494305973062,30.1325365195891,24.0215422731623,786.36847266919,902.406010219238,1213.71781024316,1079.95168341211,633.46015990918,11.994472838253,78.9183372663212,-0.280513233200937,0.27949049692747,4.85609021466323,10.00866470967,9.694035,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,5,1,0,0,0,0,0,0,0,0.136082763487954,0.31970404085128,0,0,0,0.040193691825432,0.0965237986135702,0.82712682514495,0,0.164266426608915,0,0.517307949110159,0,0.0340094902507016,0,1.7933106623927,2.73053413783447,4.01303211471145,0.764829540988019,0.928463107276945,1.17254825096735,8.55204176387779,5.7708569478291,5.25034605499004,4.2755727566433,3.45901542922732,2.91243088591179,1.62604554466964,0.950114934429708,7.62882397484626,4.19461934509844,3.31327027696777,2.10713097148035,1.41035132584588,1.0273268370436,0.49231378048471,0.200798467586715,117,0.833333333333333,192.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,NA,8.59171597633136,3.39506172839506,1.70132325141777,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,NA,NA,0,0,0,0,0,2.33481514867803,7.97342199018139,0,3.30192724889463,0,0,0,0,0,0,0,0,0.5,0,0,1.9,NA,NA,NA,NA,NA,NA,NA,0.5,1,NA,0,0,41.46,NA,4.70043971814109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223.95852492,24.3590689660044,2.0299224138337,11.1662593850671,2.55286522939031,6.07673366335784,180,17,1.481,62
"C1.C2C3.C.C..C1O.O.OC..O.C4.CC..C.C..C43.OC2.O.O.O",-1.3038,1.69989444,74.692,35.056758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.763440358958146,-0.340112171850932,0.00514876427931533,0.205637905347019,-0.431543751054861,28.1957522843276,28.3209197713256,46.8624097052029,58.4038996390802,54.1833294765285,1427.43690841492,1810.22761766097,2866.4721211954,3230.55429981209,2718.56550277655,11.9961958815397,16.0025522887715,-0.382567588968816,0.300297958280105,4.901640625,10.7917358189539,12.307242,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,8,4,0,0,0,0,0,0,0,0.181443684650606,0.662356987235288,0,0,0,0.0615999099783431,0.14651197948984,2.09426249721585,0,0.840231178657104,0,0.695635816995276,0,0.152970457883441,0,5.70904836299625,9.18963490184978,16.2755628021981,1.49170028868264,2.1032497304921,2.88190878767751,15.7566303550217,10.3967546055153,10.3802970716089,9.60543054857678,8.09903290985084,7.78160388310623,6.167685007307,4.56493732325913,10.5765480822345,6.02387260077076,4.77100721420268,3.54965035885568,2.58102504221022,1.93278154127592,1.18594415818243,0.702703332630024,328,0.727272727272727,499.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,0,NA,15.5232,5.25,2.11111111111111,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,NA,NA,0,0,0,0,0,0.2,8.7851516663944,0,25.5299492226136,0,0,2.64160687538684,3.06523772957421,0.2,0,0,0,0,0,0,2.12,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,0.8,NA,0,0,133.52,NA,5.64385618977472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302.0062672,45.4611053316005,2.06641387870911,21.6390497102832,21.6390497102832,0,851,48,1.366,130
"CN.C.CC.COC1.CC.C.C.C1.NC2.NC.CC..N2.NC3.C.C.CC..C3.Cl.Cl.O",-0.0160000000000007,0.000256000000000022,127.3395,63.760239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0.611743237019944,-0.354690560191333,0.037816747082789,-0.036467127577815,0.106267422460575,48.7747393931619,38.7278184752588,55.2369191139647,55.9001377768891,49.3950410156933,1932.3724969547,2183.41039762216,2858.97713390408,2746.15041290767,2398.74631622757,11.9961462020059,34.9698552002967,-0.412876245853295,0.206790178146132,5.06866552917704,10.4444900464045,33.839761,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,13,0,2,1,0,0,0,0,0,0.234708048410644,0.419897546315939,0,0,0,0.0685007056606789,0.108478389013334,2.2044640676434,0,0.117851130197758,0,1.13606608623483,0,0.0472455591261534,0,3.55387039285765,5.19649453103755,6.75917124527005,1.40835169790795,1.63708353995942,1.77454828821613,21.5098609216914,14.3850504885587,13.2244714743977,9.72663910730821,7.90731718014236,6.32457073441071,3.95267536473903,2.74862728999361,18.1526057647884,10.0224719542298,7.73474049630771,4.54015142990945,2.98691896794339,1.97410947312188,0.929016639018849,0.510671907930422,884,0.666666666666667,2155.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,0.238095238095238,NA,24.638671875,12.2963764196863,8.4672,0,0,0,0,0,0,2,0,2,0,0,9,1,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,NA,NA,3,0.5,2.52098382491683,1.61131734014834,0,9.88485795464767,19.2830414462892,0,5.64100531954694,0,0,0,0.333333333333333,0,0,0,0,2.3811015779523,0.366705296992667,0,2.78,NA,NA,NA,NA,NA,NA,NA,0.5,1,NA,9,0,81.48,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,447.12288052,60.6405804097793,2.02135268032598,26.1241914938419,5.55501866653729,15.4964726120309,3077,41,1.147,150
"CC.C.N1CCN.CC1.C..O.C2.CC.C.C.C2.NC..O.NC3.CC.C.C.C3.C4.NC..NC..N4.N5C6CCC5COC6.C7CCOCC7",-3.1154,9.70571715999997,177.1007,102.946892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,1.12584718050658,-0.799915413331455,0.342254426513831,0.0272866445565779,-0.414912116455148,52.9777185523756,58.1500085932238,83.6381832149499,86.0568180220472,79.6663580680154,3351.04701159977,3972.62538032065,5591.44429890567,5715.90534694735,5186.47897262954,11.9,15.9979663738194,-0.380934217196485,0.280922036634953,5.00060963888806,10.6462797104854,65.069108,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,10,2,10,7,1,0,0,0,0.0962250448649376,0.67978315514743,0.924059077716211,0,0,0.074535599249993,0.348767546478385,0.380517566448349,3.00048462589966,0,0.692450089729875,0,1.55863809235933,0,0.302112632815357,0,7.24006811757883,11.3155490362175,15.0633236796302,3.36826726653908,4.38109050651061,4.59874358055191,32.3294873990708,22.9070198764133,20.9073803254496,17.9914045100537,15.2301621264229,12.3825123800534,8.80470112899875,6.83570721816089,27.2297593393693,16.9269107700009,13.1893290834885,9.82112542403995,7.03486977595429,4.74381850788876,2.76030689546786,1.70728225981674,2022,0.893617021276596,7247.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,2,0.514285714285714,NA,35.4047703809185,16.56,8.73012449759828,0,0,0,0,0,0,2,0,12,0,0,8,4,0,0,2,7,0,0,0,0,0,0,2,0,0,0,0,3,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,NA,NA,3,0.5,3.36997651259888,2.19990415407234,0,0,39.4925989813929,0,12.2204058754096,0,0,0.125,0.254513905190311,0.1,0,0,0,2.25439885692666,1.74348011756765,0.309354407953926,3.99,NA,NA,NA,NA,NA,NA,NA,0.5,1,NA,10,1,123.46,NA,6.7279204545632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,640.34855224,97.8741006847658,2.08242767414395,37.3989271974951,11.2338267319592,26.1651004655358,10255,78,0.674,256
"COC..O.N1CCC.CC1.N2C3.C.C.N2.C..NC..N3.C4.CC.C.C.C4.N.N5CCOCC5",-1.5091,2.27738281,119.1739,66.829411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0.858241255766166,-0.605240796635471,0.286838049390635,-0.265272165695664,0.247144843515629,36.8432692155582,40.3469872514655,57.6167918850167,60.728450113517,57.1468887578479,2267.70278485594,2729.35044412319,3949.88003099218,4143.25967540717,3961.99082232838,11.9942841293846,15.9969419801211,-0.378112795877865,0.339855855666815,4.42184695029387,11.0263144015065,42.226589,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,5,2,6,3,0,0,0,0,0.0962250448649376,0.503436787693276,0.72195751096595,0,0,0.0288675134594813,0.194481414557097,0.203714770798606,1.90204178227548,0,0.503933893685712,0,0.849436231014493,0,0.130945537885486,0,5.07985758271946,8.0135745137758,11.2678812618769,1.90857330122652,2.60194517783476,3.07593984722149,22.0787750224437,15.6353615907848,13.9426869169006,12.4861859660971,10.2892310777174,8.68326984616472,6.41589864065923,5.17717486429439,18.1063325782111,10.9056173330921,8.1069239850301,6.1563298269872,4.37762558750954,3.14644466115523,1.78407509611695,1.19596568554956,805,0.84375,2977.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,0.454545454545455,NA,23.7283950617284,10.7266435986159,5.17754413806784,0,0,0,0,0,0,1,0,8,0,0,5,1,0,0,1,4,2,0,0,1,0,0,0,0,0,0,0,3,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,NA,NA,0,0,1.46411116591482,1.02940359136936,0,15.1776436646298,24.5122058376255,0,7.47068083275976,0,0,0,0.392232270276368,0.0769230769230769,0,0.43679023236815,0.327592674276112,1.04004191152595,2.64357949945407,0.595275394488075,2.78,NA,NA,NA,NA,NA,NA,NA,0.466666666666667,0.875,NA,5,0,108.35,NA,6.16992500144231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,437.21753794,66.5574909063171,2.07992159082241,30.8743163619849,8.21587189820619,22.6584444637787,2913,54,0.528,174
